system:index, MIN_B3, MIN_B3_5perc,MIN_B4,MIN_B4_5perc,SCENE_ID,TILE,.geo
186,2307,5476.977849970469,1945,5278.429490616622,S2A_OPER_MSI_L1C_TL_MTI__20160109T204139_A002866_T21DVH_N02.01,21DVH,
187,6223,6550.886742171887,6326,6861.523452826823,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T58CEC_N02.01,58CEC,
188,6961,7065.0,6908,7041.45413573701,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T58DEH_N02.01,58DEH,
189,3400,3927.849690157083,3431,4018.11150459418,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T58DFG_N02.01,58DFG,
190,3400,3984.615358833632,3431,4047.458682829157,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T58DFH_N02.01,58DFH,
191,6013,6583.377465857359,6183,6895.967075038285,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59CMT_N02.01,59CMT,
192,7315,7463.526297335203,7810,7976.539348100127,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59CNV_N02.01,59CNV,
193,4058,4231.160466971213,4176,4365.124333604411,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59DMB_N02.01,59DMB,
194,3390,3953.2121740253046,3432,4017.7370481927715,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59DMC_N02.01,59DMC,
195,6331,6523.474399956657,6725,6939.441731247259,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59DNA_N02.01,59DNA,
196,6026,6531.45848893996,6334,6915.660291897333,S2A_OPER_MSI_L1C_TL_SGS__20160109T230010_A002871_T59DNB_N02.01,59DNB,
197,5483,5737.0627750073345,5698,5958.686071126164,S2A_OPER_MSI_L1C_TL_EPA__20160125T232422_A002871_T58CEB_N02.01,58CEB,
198,5379,5745.162274247492,5581,5967.05016877358,S2A_OPER_MSI_L1C_TL_EPA__20160125T232422_A002871_T58CEC_N02.01,58CEC,
199,5479,5736.138403990024,5698,5943.834984520125,S2A_OPER_MSI_L1C_TL_EPA__20160125T232422_A002871_T59CMS_N02.01,59CMS,
200,5379,5745.416772700984,5572,5966.6631351190035,S2A_OPER_MSI_L1C_TL_EPA__20160125T232422_A002871_T59CMT_N02.01,59CMT,
201,3208,3437.7251475260978,3276,3533.8376626404875,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T58CEA_N02.01,58CEA,
202,5486,6102.75972944849,5731,6454.9365968740785,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T58CEB_N02.01,58CEB,
203,3989,4465.947643097644,3997,4560.380120741699,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T58CEC_N02.01,58CEC,
204,3014,3182.7571258716544,3040,3247.394552448994,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T58CEV_N02.01,58CEV,
205,2479,3215.497484924253,2428,3248.5219993481674,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CMQ_N02.01,59CMQ,
206,5488,6118.715651939657,5737,6472.12407360082,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CMS_N02.01,59CMS,
207,3996,4879.901595744682,3990,5038.569359414664,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CMT_N02.01,59CMT,
208,4396,4689.58807588076,4576,4900.756696428572,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CNQ_N02.01,59CNQ,
209,5763,6551.857933579334,6124,6936.364271457086,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CNT_N02.01,59CNT,
210,5844,6567.553858938403,6130,6951.534365800589,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CNU_N02.01,59CNU,
211,4437,5394.887756546356,4542,5615.57016509434,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59CNV_N02.01,59CNV,
212,3592,4623.130765785938,3536,4784.252681764005,S2A_OPER_MSI_L1C_TL_EPA__20160326T225252_A002885_T59DNA_N02.01,59DNA,
213,3900,5136.959004392386,3902,5166.295118343196,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T18DXK_N02.01,18DXK,
214,4269,4887.0532658051,4419,5135.938550823589,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T18DXL_N02.01,18DXL,
215,3915,5070.699214916584,3966,5136.3596824301,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DDE_N02.01,19DDE,
216,3886,4687.166020780679,3987,4912.214164785552,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DDF_N02.01,19DDF,
217,2713,3599.923873455688,2646,3663.0002563883427,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DDG_N02.01,19DDG,
218,805,944.9846336056362,599,722.6162600088268,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DDH_N02.01,19DDH,
219,805,1358.3116999775436,599,1165.6227717671304,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DEH_N02.01,19DEH,
220,5214,5958.724977457167,5514,6298.774817136887,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DEJ_N02.01,19DEJ,
221,5214,5816.235708692247,5514,6167.250157133879,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DFH_N02.01,19DFH,
222,1997,3344.6045056320404,1952,3501.886976124603,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19DFJ_N02.01,19DFJ,
223,1997,2137.8803418803423,1952,2092.4396984924624,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T19EFK_N02.01,19EFK,
224,1946,2480.9372125115,1880,2479.5836889521106,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20DMP_N02.01,20DMP,
225,901,1263.080626579456,656,1103.724825305032,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20EMQ_N02.01,20EMQ,
226,2129,2225.8044428259286,2015,2131.5236034618415,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20EMR_N02.01,20EMR,
227,2567,2602.3258845437613,2524,2557.6463963963965,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20ENQ_N02.01,20ENQ,
228,738,1297.2639876718822,518,1168.9587144089733,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20ENR_N02.01,20ENR,
229,536,615.8460081408939,337,407.5538753177373,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20ENS_N02.01,20ENS,
230,630,692.0511084785919,421,492.0367119901112,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T20EPS_N02.01,20EPS,
231,706,728.1717791411044,494,515.0,S2A_OPER_MSI_L1C_TL_SGS__20160111T164708_A002895_T21EUM_N02.01,21EUM,
232,2727,4046.483629933835,3169,4271.040209146477,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T58CEA_N02.01,58CEA,
233,2437,3407.5046335299076,2498,3471.117410602127,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T58CEV_N02.01,58CEV,
234,2350,3437.313972602739,2493,3534.36261805403,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T59CMQ_N02.01,59CMQ,
235,2816,3537.329521276595,2869,3631.327442984443,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T59CNQ_N02.01,59CNQ,
236,2447,3215.7252077191106,2427,3231.0538166106576,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T60CVV_N02.01,60CVV,
237,2723,4303.910986367282,2810,4557.848126232742,S2A_OPER_MSI_L1C_TL_EPA__20160326T210637_A002899_T60CWV_N02.01,60CWV,
238,739,907.1990740740742,489,718.0792951541852,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T20EPS_N02.01,20EPS,
239,734,1040.8252520403262,484,817.1284852437633,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EUM_N02.01,21EUM,
240,1139,2287.2895701432853,906,2222.582835148636,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EVM_N02.01,21EVM,
241,1582,1831.6009556103575,1409,1720.421695151727,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EWL_N02.01,21EWL,
242,1583,2031.609070761437,1413,1935.5290859972988,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EWM_N02.01,21EWM,
243,3111,3194.040293040293,3097,3195.895799676898,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EXK_N02.01,21EXK,
244,1835,2067.3417240505746,1729,1971.4666605076568,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T21EXL_N02.01,21EXL,
245,3166,3197.5610342754057,3140,3203.7248628884827,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T22ECQ_N02.01,22ECQ,
246,1840,1998.6676887926888,1725,1902.7751309757698,S2A_OPER_MSI_L1C_TL_MTI__20160112T190947_A002909_T22ECR_N02.01,22ECR,
247,7895,7973.949152542374,7998,8053.731292517007,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DMK_N02.01,20DMK,
248,7869,8067.656183932347,7976,8186.838516560412,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DNJ_N02.01,20DNJ,
249,7488,8058.986924434462,7561,8184.332252398323,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DNK_N02.01,20DNK,
250,7598,7955.8810595567875,7445,7963.249901999218,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DNL_N02.01,20DNL,
251,7633,7850.883758826728,7638,7883.037771129392,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DPL_N02.01,20DPL,
252,6928,7463.613526349438,6895,7544.518649703628,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DPM_N02.01,20DPM,
253,7058,7628.120169937283,7074,7803.389935547843,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T20DPN_N02.01,20DPN,
254,7045,7811.315204469803,7048,8003.645207212908,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T21DVH_N02.01,21DVH,
255,7753,7931.397544853637,7954,8139.812880633374,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T21DVJ_N02.01,21DVJ,
256,1273,4382.47877215737,935,4443.339451295286,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T21DWJ_N02.01,21DWJ,
257,4784,5251.215753424658,4946,5464.320792079208,S2A_OPER_MSI_L1C_TL_SGS__20160112T195408_A002909_T21DXJ_N02.01,21DXJ,
258,1155,1743.2015278283016,939,1616.6942995864054,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T01CDP_N02.01,01CDP,
259,1725,2159.2813161752724,1618,2100.7034934497815,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T01CDQ_N02.01,01CDQ,
260,675,910.8620437956206,395,685.43264659271,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T59CMQ_N02.01,59CMQ,
261,616,684.2894273768884,355,397.0763521269599,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T59CNQ_N02.01,59CNQ,
262,1874,2832.8691726165466,1745,2830.4446408634167,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T60CVV_N02.01,60CVV,
263,1148,1552.4018588183228,943,1425.229536489152,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T60CWU_N02.01,60CWU,
264,1747,2319.2412280701756,1639,2223.229325634151,S2A_OPER_MSI_L1C_TL_EPA__20160326T192636_A002913_T60CWV_N02.01,60CWV,
265,6808,6847.653726708075,6885,6916.000000000001,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T58DDH_N02.01,58DDH,
266,6327,6679.449692433433,6271,6679.087001023542,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T58DEH_N02.01,58DEH,
267,3736,3855.185807106042,3860,3951.3469381589684,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T58DFG_N02.01,58DFG,
268,4134,4644.990683229814,4246,4750.2990132990135,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T58DFH_N02.01,58DFH,
269,3753,3847.1975933269523,3859,3943.5398481387733,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T59DMB_N02.01,59DMB,
270,3753,3855.142778238055,3859,3951.244506329924,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T59DMC_N02.01,59DMC,
271,5385,5787.7163204747785,5699,6115.002668089647,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T59DNA_N02.01,59DNA,
272,5295,5799.7162958508725,5563,6136.55208044383,S2A_OPER_MSI_L1C_TL_MTI__20160112T223825_A002914_T59DNB_N02.01,59DNB,
273,535,562.9822951154158,282,308.726581450516,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T58CEA_N02.01,58CEA,
274,601,652.4321389663716,324,363.641178831489,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T58CEB_N02.01,58CEB,
275,905,1071.947058454984,686,879.369147363233,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T58CEC_N02.01,58CEC,
276,514,556.4012276204172,272,292.8361871114016,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T58CEV_N02.01,58CEV,
277,518,548.4146694759019,282,292.8195900900105,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T59CMQ_N02.01,59CMQ,
278,602,646.3873425859397,322,359.30144012944976,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T59CMS_N02.01,59CMS,
279,904,1168.0603784281766,691,975.9199638934857,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T59CMT_N02.01,59CMT,
280,785,1048.4853402175918,571,871.8383156541305,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T59CNT_N02.01,59CNT,
281,665,787.3986801759763,421,551.5233818941755,S2A_OPER_MSI_L1C_TL_MTI__20160113T220135_A002928_T59CNU_N02.01,59CNU,
282,5051,5895.702689117868,5231,6136.5105117017065,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T18DXK_N02.01,18DXK,
283,4779,5495.765607615281,4989,5718.94687632809,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T18DXL_N02.01,18DXL,
284,5050,5864.590293980401,5223,6102.630653990204,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DDE_N02.01,19DDE,
285,3786,4744.411134073883,3849,4935.226711409396,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DDF_N02.01,19DDF,
286,3365,3863.599972894832,3339,3911.3954367984393,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DDG_N02.01,19DDG,
287,3280,4375.826206140351,3337,4518.501757631822,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DDH_N02.01,19DDH,
288,1462,2030.8099254131525,1320,1934.7610036147144,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DEH_N02.01,19DEH,
289,2835,3013.686639676113,2818,2999.0659994590205,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DEJ_N02.01,19DEJ,
290,3400,3507.3413793103455,3429,3563.7056902985078,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DFH_N02.01,19DFH,
291,1540,1863.125284438999,1423,1743.2941917321082,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19DFJ_N02.01,19DFJ,
292,1164,2403.511976047904,2078,2357.9597989949752,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T19EFK_N02.01,19EFK,
293,1543,1602.9244298884032,1415,1482.9283623693386,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T20DMP_N02.01,20DMP,
294,1961,2001.652229845626,1423,1880.662575181048,S2A_OPER_MSI_L1C_TL_SGS__20160114T191157_A002938_T20EMQ_N02.01,20EMQ,
295,573,622.3306359149893,311,338.36893713674135,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T58CEA_N02.01,58CEA,
296,828,2095.47642729262,559,2017.2478543018635,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T58CEB_N02.01,58CEB,
297,568,590.0000000000001,295,316.37147660609526,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T58CEV_N02.01,58CEV,
298,563,598.4996868206024,291,315.2473385881486,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CMQ_N02.01,59CMQ,
299,825,2030.065814215871,547,1951.4881060262796,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CMS_N02.01,59CMS,
300,1315,1687.3176428314769,1101,1519.264647870983,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CMT_N02.01,59CMT,
301,1463,2637.583819088419,1325,2669.5603920438166,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CNQ_N02.01,59CNQ,
302,1554,2329.786044362292,1375,2312.340622371741,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CNT_N02.01,59CNT,
303,2252,2888.7040052816906,2213,2934.5497805497807,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T59CNU_N02.01,59CNU,
304,1771,2830.8817709206774,1677,2860.844525201454,S2A_OPER_MSI_L1C_TL_EPA__20160326T173012_A002942_T60CVV_N02.01,60CVV,
305,6205,6363.663257065949,6279,6499.964828973844,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T57DXC_N02.01,57DXC,
306,6225,6435.697464016449,6275,6563.421972946222,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T58DDH_N02.01,58DDH,
307,6295,6513.495475113123,6393,6644.7887931034475,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T58DDJ_N02.01,58DDJ,
308,6289,6855.363157651623,6355,6935.445874206578,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T58DEH_N02.01,58DEH,
309,4901,5896.310207864425,5205,6200.292281006069,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T58DFG_N02.01,58DFG,
310,6251,6968.370684143221,6326,7208.102262443439,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T58DFH_N02.01,58DFH,
311,4900,5862.3659013190045,5267,6151.053894183371,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T59DMB_N02.01,59DMB,
312,4900,5975.064852981588,5267,6263.387927000468,S2A_OPER_MSI_L1C_TL_SGS__20160115T225847_A002957_T59DMC_N02.01,59DMC,
313,2097,5596.671681711801,1742,5218.829525483306,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T21DVJ_N02.01,21DVJ,
314,1932,5407.364456686931,1491,5279.695416842402,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T21DWJ_N02.01,21DWJ,
315,4022,5384.170227670753,3971,5487.8223150651265,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T21DXJ_N02.01,21DXJ,
316,1381,3921.4682726934066,1128,4003.093400785261,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T21EXK_N02.01,21EXK,
317,1381,4110.330588065309,1128,4301.411795137093,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T21EXL_N02.01,21EXL,
318,1415,3919.6512217611803,1189,3998.1011945626797,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T22ECQ_N02.01,22ECQ,
319,1415,4111.312421229519,1189,4301.603234042554,S2A_OPER_MSI_L1C_TL_SGS__20160116T194850_A002966_T22ECR_N02.01,22ECR,
320,627,847.1760963335729,378,614.4286743382771,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T58CEA_N02.01,58CEA,
321,625,750.1591659165915,379,527.5220474767706,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T58CEB_N02.01,58CEB,
322,747,1138.0008593526209,513,975.9130170316301,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T58CEC_N02.01,58CEC,
323,2570,3406.0360678925035,2470,3472.6659109095763,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T58DFG_N02.01,58DFG,
324,6525,6651.190873189996,6479,6676.926054806438,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T58DFH_N02.01,58DFH,
325,623,750.7806580883503,376,526.9078242604584,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59CMS_N02.01,59CMS,
326,727,1328.043522313821,513,1200.183144411122,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59CMT_N02.01,59CMT,
327,1761,2117.7126725219578,1664,2088.544701264719,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59CNT_N02.01,59CNT,
328,763,1264.5237045203974,539,1103.7138050913984,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59CNU_N02.01,59CNU,
329,637,1132.0968009970916,412,975.453125,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59CNV_N02.01,59CNV,
330,875,1772.8592261904764,617,1680.8636186770423,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59DMB_N02.01,59DMB,
331,3007,3441.4821936131084,2988,3506.8688642063776,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59DMC_N02.01,59DMC,
332,637,1038.794946717085,412,876.6803094584475,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59DNA_N02.01,59DNA,
333,1021,2415.230815168707,820,2450.362722824186,S2A_OPER_MSI_L1C_TL_EPA__20160326T153627_A002971_T59DNB_N02.01,59DNB,
334,4147,5007.063692853972,4187,5201.394799054373,S2A_OPER_MSI_L1C_TL_MTI__20160117T201320_A002981_T18DXK_N02.01,18DXK,
335,3548,4685.965438950556,3582,4817.926357395465,S2A_OPER_MSI_L1C_TL_MTI__20160117T201320_A002981_T18DXL_N02.01,18DXL,
336,4114,4943.7055771725045,4161,5102.541331802526,S2A_OPER_MSI_L1C_TL_MTI__20160117T201320_A002981_T19DDE_N02.01,19DDE,
337,3548,5007.589136570475,3591,5170.332949911115,S2A_OPER_MSI_L1C_TL_MTI__20160117T201320_A002981_T19DDF_N02.01,19DDF,
338,4904,4989.404358353509,5105,5196.90593607306,S2A_OPER_MSI_L1C_TL_MTI__20160117T201320_A002981_T19DDG_N02.01,19DDG,
339,1343,1584.718552637827,1136,1358.885432670716,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T58CEA_N02.01,58CEA,
340,616,686.5092794261109,340,371.621744450991,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T58CEB_N02.01,58CEB,
341,563,632.3888785279124,321,359.92709437453027,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T58CEC_N02.01,58CEC,
342,1343,1678.909782082324,1136,1517.6889840881272,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T58CEV_N02.01,58CEV,
343,1580,2543.449475797457,1432,2540.5893487327558,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CMQ_N02.01,59CMQ,
344,617,686.8617411373099,344,371.6053909349511,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CMS_N02.01,59CMS,
345,565,686.5631019621928,321,396.29627281460137,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CMT_N02.01,59CMT,
346,2021,3248.5704379562044,1881,3310.511050608585,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CNQ_N02.01,59CNQ,
347,1667,2264.431746031747,1527,2278.691424196018,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CNT_N02.01,59CNT,
348,1496,2416.8646523401726,1424,2415.1022520632264,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CNU_N02.01,59CNU,
349,770,1295.8611923920998,546,1101.6921878044027,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T59CNV_N02.01,59CNV,
350,2010,2535.725152129818,1924,2504.12147887324,S2A_OPER_MSI_L1C_TL_EPA__20160326T133505_A002985_T60CVV_N02.01,60CVV,
351,2769,3306.3828828828828,2832,3480.3789772727273,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T18DXK_N02.01,18DXK,
352,2774,3209.421451787649,2898,3478.8568019093077,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19DDE_N02.01,19DDE,
353,3926,4968.001898253608,4081,5226.23851250267,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19DEH_N02.01,19DEH,
354,4425,5046.171193415638,4537,5270.980132450331,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19DEJ_N02.01,19DEJ,
355,3957,5000.055055055055,4081,5223.740544629351,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19DFH_N02.01,19DFH,
356,3541,5200.070806707551,3563,5488.580566198381,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19DFJ_N02.01,19DFJ,
357,6501,6635.66011235955,6882,7028.828571428572,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T19EFK_N02.01,19EFK,
358,5547,6490.080998987512,5726,6822.185595567867,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20DMP_N02.01,20DMP,
359,3849,6064.36092376143,3911,6384.330395872334,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20EMQ_N02.01,20EMQ,
360,6034,6578.782503037667,6376,6949.67487684729,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20EMR_N02.01,20EMR,
361,6326,6659.599800399202,6691,7035.6529209621995,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20ENQ_N02.01,20ENQ,
362,3256,5294.29506514825,3144,5554.121483272872,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20ENR_N02.01,20ENR,
363,809,3123.6108695652174,535,3247.776519052524,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20ENS_N02.01,20ENS,
364,450,471.5410709872414,235,250.69953856706363,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T20EPS_N02.01,20EPS,
365,446,471.8721685861307,235,250.74399965591175,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T21EUM_N02.01,21EUM,
366,463,474.9462490522935,245,271.9957162658594,S2A_OPER_MSI_L1C_TL_SGS__20160118T184316_A002995_T21EVM_N02.01,21EVM,
367,3008,3815.5787511649582,3121,4007.988151658768,S2A_OPER_MSI_L1C_TL_EPA__20160326T114147_A002999_T01CDQ_N02.01,01CDQ,
368,649,697.51142791747,363,378.1063778676383,S2A_OPER_MSI_L1C_TL_EPA__20160326T114147_A002999_T58CEA_N02.01,58CEA,
369,658,711.8727540475069,372,402.28253303146016,S2A_OPER_MSI_L1C_TL_EPA__20160326T114147_A002999_T58CEV_N02.01,58CEV,
370,674,718.7472424574266,376,432.00778298595844,S2A_OPER_MSI_L1C_TL_EPA__20160326T114147_A002999_T59CMQ_N02.01,59CMQ,
